username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
mosmangoni4;2018-03-16 17:28;0;1;"I Will Design Company Logo And Full Business Branding Identity. I will make $5. #BVBH96 #F95DSC #EveryGameCounts #Mediapart10ans #SaintPatrick #Final4CDL #WorldSleepDay #PutinPunishesUK #FridayFeeling #TheBeatlesIn5Words #dkbiz #psykiskvold #Syrien https:// goo.gl/69Sy6T";;;#BVBH96 #F95DSC #EveryGameCounts #Mediapart10ans #SaintPatrick #Final4CDL #WorldSleepDay #PutinPunishesUK #FridayFeeling #TheBeatlesIn5Words #dkbiz #psykiskvold #Syrien;"974698946810454016";https://twitter.com/mosmangoni4/status/974698946810454016
mosmangoni4;2018-03-16 17:26;0;1;"I Will 100 Images Background Removal And Fast Delivery. .I will make your 40 Image for $5. #AvengersInfinityWar #RendsUneChansonPlusEndormie #Mediapart10ans #SaintPatrick #Final4CDL #WorldSleepDay #PutinPunishesUK #FridayFeeling #TheBeatlesIn5Words https:// goo.gl/DcJ6Xf";;;#AvengersInfinityWar #RendsUneChansonPlusEndormie #Mediapart10ans #SaintPatrick #Final4CDL #WorldSleepDay #PutinPunishesUK #FridayFeeling #TheBeatlesIn5Words;"974698413143965696";https://twitter.com/mosmangoni4/status/974698413143965696
FixedEdge;2018-03-16 17:24;4;9;"Davidson hits a 3 at the buzzer to cover! They lose 78-73 but +5.5 is good enough to cash another Free Play ticket. Sometimes you need a little luck on your side We’ll definitely take it. #FixedEdge #NoGambling #Davidson #SaintPatrick #FreePicks #NCAABracket #InvestwiththeBest pic.twitter.com/BBbhOQgNu2";;;#FixedEdge #NoGambling #Davidson #SaintPatrick #FreePicks #NCAABracket #InvestwiththeBest;"974697834128781312";https://twitter.com/FixedEdge/status/974697834128781312
PaulaMcGloin;2018-03-16 17:19;2;6;"Lá fhéile Pádraig Shona duit! Hope you all have a very happy St. Patrick's Day tomorrow! #ceólaguscraic #ireland #stpatricksday #irish #saintpatrick #shamrock #illustration #carddesign #green #handlettering #irishillustration #illustratedcharacter pic.twitter.com/viQBl4xVul";;;#ce #ireland #stpatricksday #irish #saintpatrick #shamrock #illustration #carddesign #green #handlettering #irishillustration #illustratedcharacter;"974696694624464897";https://twitter.com/PaulaMcGloin/status/974696694624464897
SaintPatrickIre;2018-03-16 17:18;0;2;"Free gaff there tomorrow if anyone's around #SaintPatrick #Canz";;;#SaintPatrick #Canz;"974696348766343168";https://twitter.com/SaintPatrickIre/status/974696348766343168
evangie;2018-03-16 17:10;3;6;"St. Patricks Day is gonna rock at my house. #SaintPatrick pic.twitter.com/vggXiJZDGa";;;#SaintPatrick;"974694524789317632";https://twitter.com/evangie/status/974694524789317632
astradms;2018-03-16 17:02;0;1;"Don't just get lucky in marketing, strategize a content calendar and increase engagement! #SaintPatrick #AstraDMS #DigitalMarketing #TeamAstra #Napa pic.twitter.com/UQsgUgE7dg";;;#SaintPatrick #AstraDMS #DigitalMarketing #TeamAstra #Napa;"974692466078240775";https://twitter.com/astradms/status/974692466078240775
tworlddenver;2018-03-16 17:01;2;1;"Celebrate #SaintPatrick 's Day this weekend AND the wonderful main street businesses in Olde Town #Arvada ! #luckotheirish #saintpattysday #smallbiz #denverfun http:// ow.ly/1YZE30iX3KI";;;#SaintPatrick #Arvada #luckotheirish #saintpattysday #smallbiz #denverfun;"974692039643357185";https://twitter.com/tworlddenver/status/974692039643357185
MattKellerABC7;2018-03-16 16:59;3;28;"Celebrating #SaintPatrick ’s Day with a healthy snack! #wholegrainisthe1stingredient pic.twitter.com/q7ac67Hrh9";;;#SaintPatrick #wholegrainisthe1stingredient;"974691628362313728";https://twitter.com/MattKellerABC7/status/974691628362313728
Crimson_Films;2018-03-16 16:48;13;54;"YOU ARE THE HEROS! TGIF! #YouTube #YouTuber #FridayMotivation #FridayFeeling #tgif #StayTuned #SaintPatrick pic.twitter.com/jkN3PBSyqY";;;#YouTube #YouTuber #FridayMotivation #FridayFeeling #tgif #StayTuned #SaintPatrick;"974688953746915328";https://twitter.com/Crimson_Films/status/974688953746915328
CatholicBishops;2018-03-16 16:48;0;8;"Video from Professor @SalvadorRyan from @StPatsMaynooth on #SaintPatrick http://www. catholicbishops.ie/2018/03/16/sai nt-patrick-patron-saint-of-ireland/ … #StPatricksDay2018 pic.twitter.com/pdBPDmswSg";;@SalvadorRyan @StPatsMaynooth;#SaintPatrick #StPatricksDay2018;"974688781218574336";https://twitter.com/CatholicBishops/status/974688781218574336
ValleyReporter;2018-03-16 16:39;0;1;"St. Patrick comes home to Moretown http://www. valleyreporter.com/stories/12472- st-patrick-comes-home-to-moretown … #StPatrick #StPatricks #SaintPatrick #Irish #vt #vermont pic.twitter.com/jKJqScu3pX";;;#StPatrick #StPatricks #SaintPatrick #Irish #vt #vermont;"974686569645953024";https://twitter.com/ValleyReporter/status/974686569645953024
Don_6306_VOA;2018-03-16 16:21;7;19;"Store @met6306 Team celebrating Pre #SaintPatrick 's day. Show your green pic.twitter.com/ZgfR30k2k6";;@met6306;#SaintPatrick;"974682000748679168";https://twitter.com/Don_6306_VOA/status/974682000748679168
SoUTHPaRKoLoGY;2018-03-16 16:11;1;2;"HAPPY ST. PATRICK'S DAY EVE !!! #SouthPark #StPatricksDay #SaintPatricksDay #SaintPatrick #StPaddysDay #StPatricksDay2018 #Leprechaun #Leprechauns #GoodLuck #4LeafClover pic.twitter.com/fbUxSHeb6X";;;#SouthPark #StPatricksDay #SaintPatricksDay #SaintPatrick #StPaddysDay #StPatricksDay2018 #Leprechaun #Leprechauns #GoodLuck #4LeafClover;"974679640135651328";https://twitter.com/SoUTHPaRKoLoGY/status/974679640135651328
techblavision;2018-03-16 15:40;0;0;"Look how you can create amazing things with Fusion Photoblend Free http:// apple.co/1kxEihu #SaintPatricksDay #SaintPatricks #SaintPatrick #iOS #iosdev #green #relax #relaxtime pic.twitter.com/RD7CaQbiC8";;;#SaintPatricksDay #SaintPatricks #SaintPatrick #iOS #iosdev #green #relax #relaxtime;"974671661550178308";https://twitter.com/techblavision/status/974671661550178308
Kings_Training;2018-03-16 15:36;0;3;"Meet St Patrick, Ireland's patron saint. http://www. newsweek.com/who-was-st-pat rick-meet-irelands-patron-saint-848607 … #SaintPatrick";;;#SaintPatrick;"974670724194537474";https://twitter.com/Kings_Training/status/974670724194537474
sixmileimages;2018-03-16 15:31;110;322;"Belfast city hall on Saint Patrick's day #Belfast #NorthernIreland #SaintPatricksDay #SaintPatrick pic.twitter.com/nt4d1jb71J";;;#Belfast #NorthernIreland #SaintPatricksDay #SaintPatrick;"974669515928866826";https://twitter.com/sixmileimages/status/974669515928866826
VeniDomum;2018-03-16 15:15;0;0;"@DavidJCriblez I read your article @Newsday regarding #StPatricksDay weekend on #LongIsland and was wondering if you would invite your followers to visit one of Long Island's five churches named after #SaintPatrick in #Smithtown , #Huntington , #BayShore , #GlenCove , and #Southhold . pic.twitter.com/K1iNeWZCQ1";;@DavidJCriblez @Newsday;#StPatricksDay #LongIsland #SaintPatrick #Smithtown #Huntington #BayShore #GlenCove #Southhold;"974665400737849344";https://twitter.com/VeniDomum/status/974665400737849344
VeniDomum;2018-03-16 15:10;0;3;"If you @SacredHeart_LI , @HolyTrinityDHS , @Chaminade_HS , @Kellenberg @SJBDHSCougars are one of the over one million Long Islanders who claim the #CatholicFaith of #SaintPatrick , I encourage you to go to @DailyMass on #SaintPatricksDay @RVCDiocese , and offer a #RosaryforIreland . pic.twitter.com/bNW2vTZ20G";;@SacredHeart_LI @HolyTrinityDHS @Chaminade_HS @Kellenberg @SJBDHSCougars @DailyMass @RVCDiocese;#CatholicFaith #SaintPatrick #SaintPatricksDay #RosaryforIreland;"974664111266156545";https://twitter.com/VeniDomum/status/974664111266156545
Petitcycliste;2018-03-16 15:10;0;0;"#SaintPatrick Happy Saint-Patrick day to all our Irish friends!!! Discover Irish figurine here >> https:// buff.ly/2pipFqg #GreenSaturday #Ireland @sticky_bottle pic.twitter.com/Jgbr1F9fH9";;@sticky_bottle;#SaintPatrick #GreenSaturday #Ireland;"974664101195591683";https://twitter.com/Petitcycliste/status/974664101195591683
GiulioManunta;2018-03-16 15:04;1;9;"On behalf of @iberiaexpress we’re honored to celebrate #SaintPatrick with @IrlEmbMadrid , to encourage Irish culture and economy pic.twitter.com/STt3Ngj3Hd";;@iberiaexpress @IrlEmbMadrid;#SaintPatrick;"974662720846028800";https://twitter.com/GiulioManunta/status/974662720846028800
CplLanguageJobs;2018-03-16 15:00;0;3;"In fact, we should wear blue for #StPatricksDay ! His color was #SaintPatrick ’s blue. Why people dress up with #green colors? It's because green came from the #Irish independence movement in the late 18C. But anyway, let's get green! #cpl #Ireland #LuckoftheIrish #StPaddysDay pic.twitter.com/H69QnGHbmc";;;#StPatricksDay #SaintPatrick #green #Irish #cpl #Ireland #LuckoftheIrish #StPaddysDay;"974661672441966594";https://twitter.com/CplLanguageJobs/status/974661672441966594
nuwavers;2018-03-16 14:47;3;6;"TOMORROW! SATURDAY MARCH 17 ST. PATRICK'S DAY! The Nu Wavers return to the Wild Hare Saloon in Oregon City! 8:30 PM. Join us for a GREEN night of fun! http://www. facebook.com/events/2026280 16970855/@nuwavers … @WildHareSaloon #StPatricksDay #StPatricksDay2018 #Irish #saintpatrick #oregoncity #Oregon pic.twitter.com/MC1Awgosef";;@nuwavers @WildHareSaloon;#StPatricksDay #StPatricksDay2018 #Irish #saintpatrick #oregoncity #Oregon;"974658378541678592";https://twitter.com/nuwavers/status/974658378541678592
AmathusKnights;2018-03-16 14:44;2;2;"#look what #SaintPatrick #brought to us !!! @The_Macallan #30yearsold #fineoak #Easteriscoming #giftspiration @BromptonLondon @LondonSouthKen #london @ScalaMaria81 pic.twitter.com/P4sRkRF36e";;@The_Macallan @BromptonLondon @LondonSouthKen @ScalaMaria81;#look #SaintPatrick #brought #30yearsold #fineoak #Easteriscoming #giftspiration #london;"974657658920865792";https://twitter.com/AmathusKnights/status/974657658920865792
LinkwayLive;2018-03-16 14:33;0;0;"Why Irish America Is Not Evergreen #StPatricksDay #SaintPatrick http:// ift.tt/2DxzANN";;;#StPatricksDay #SaintPatrick;"974654813874028544";https://twitter.com/LinkwayLive/status/974654813874028544
