username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
HighwayWalkers;2018-03-29 23:49;0;0;"To that time we poured a # PerfectPint at @ guinnessgb Brewery on # stpatricksday https://www.instagram.com/p/Bg7RikWlEgR/";;@;# #;"979505841870123008";https://twitter.com/HighwayWalkers/status/979505841870123008
alice_benfer;2018-03-29 23:42;0;0;"Wearing green for a St Patrick's Day performance, Saturday 17th March At Rainbow Beach. # musicians # StPatricksDay # musicpic.twitter.com/OT1OmRUIXQ";;;# # #;"979504086738284544";https://twitter.com/alice_benfer/status/979504086738284544
PCBOE;2018-03-29 22:25;0;0;"RT WestviewEle "RT LBJohnston3: We're LUCKY to have each other! Making by writing adjectives to describe our classmates! # StPatricksDay # WESTigers PCBOE WestviewEle pic.twitter.com/qIQMaXX4Wc"";;;# #;"979484653823430657";https://twitter.com/PCBOE/status/979484653823430657
Trulovesroo;2018-03-29 22:21;0;0;"@ BTBgrooming It's the weekend! RT & FOLLOW to win a Belt the Belt Grooming kit. Sports Lubricant, Fresh & Dry Balls + Instant Clean Balls http://btbgrooming.co.uk # freebiefriday # stpatricksday # competition";;@;# # #;"979483725141553152";https://twitter.com/Trulovesroo/status/979483725141553152
Trulovesroo;2018-03-29 22:21;0;0;"@ OrwellHealth Do you have the luck of the irish? We're giving away two boxes of our GREEN soybean pasta in celebration of # StPatricksDay   ! Simply RT and FOLLOW us for your chance to # win! # FreebieFriday";;@;# # #;"979483686369447936";https://twitter.com/Trulovesroo/status/979483686369447936
nyc_fitfamily;2018-03-29 22:08;0;0;"Be ready for # StPatricksDay with this # PlusSize green top. Works at the office or paired with jeans! https://www.ebay.com/itm/372197863149 …pic.twitter.com/nTnHWcIETg";;;# #;"979480375075352576";https://twitter.com/nyc_fitfamily/status/979480375075352576
MissChrystine;2018-03-29 21:41;0;0;"76/365: Happy St. Patrick's Day!!! . . . . . . . # stpatricksday # stpattysday # stpaddysday # green # chicago # chicagoriver # family # beer # booze # alcohol # holiday # nodiettodaypic.twitter.com/iqigF5BhtP";;;# # # # # # # # # # # #;"979473666449858561";https://twitter.com/MissChrystine/status/979473666449858561
GrawlixPodcast;2018-03-29 21:21;4;6;"What a month! Celebrated our 4 year anniversary w/ live Q&A - http://www.grawlixpodcast.com/2018/03/grawlix64.html … Launched a new film # podcast - http://www.grawlixpodcast.com/2018/03/gcu-knight-rider-baywatch.html … Finally discussed Owlgirls - http://www.grawlixpodcast.com/2018/03/grawlix65.html … # StPatricksDay live stream video - https://www.facebook.com/GrawlixPodcast/videos/747552055449006/ … # comics # PodernFamily";;;# # # #;"979468706224001024";https://twitter.com/GrawlixPodcast/status/979468706224001024
KnowSmallParts;2018-03-29 21:18;4;10;"Another day, another # cabbage from the # StPatricksDay # PARADE.pic.twitter.com/nD5QNwsvZ3";;;# # #;"979467743014604800";https://twitter.com/KnowSmallParts/status/979467743014604800
DIYCustomDesign;2018-03-29 21:17;0;1;"Excited to share the latest addition to my # etsy shop: September 2018 Baby Announcement Calendar | Birth Announcement | Digital Download | Printable | Baby Due Date | Social Media | Save the date https://etsy.me/2Gjh95F # papergoods # white # babyshower # stpatricksday # bapic.twitter.com/838Jb59tdR";;;# # # # # #;"979467513451941888";https://twitter.com/DIYCustomDesign/status/979467513451941888
